title,category,sub category
නේපාල ජයග්‍රහණයෙන් පසු ශ්‍රී ලංකා ජාතික කණ්ඩායම FIFA ශ්‍රේණිගත කිරීම්වල ඉහළට,Sports,Football
යැෆ්නා යුනයිටඩ් තායි ලීගයෙන් බ්‍රසීලියානු ප්‍රහාරකයෙකු බඳවා ගනී,Sports,Football
රේස්කෝස් පිටියේ කොළඹ ඩර්බි සඳහා වාර්තාගත පිරිසක් සහභාගී වේ,Sports,Football
ගෝල රකින්නා අශාන් රන්දිකා ඉන්දීය සුපර් ලීගයට මාරු වේ,Sports,Football
කාන්තා කණ්ඩායම පළමු වරට AFC ආසියානු කුසලානය සඳහා සුදුසුකම් ලබයි,Sports,Football
කුරුණෑගලදී ගංවතුරෙන් ආලෝකමත් පාපන්දු සංකීර්ණය විවෘත වේ,Sports,Football
"නැගෙනහිර පළාතේ දක්ෂතා සොයා ගන්නා ""වීදියෙන් ක්‍රීඩාංගණයට"" වැඩසටහන",Sports,Football
මාලදිවයින ඇතුළත් කිරීමත් සමඟ ජාතික ලීගය කණ්ඩායම් 16 දක්වා පුළුල් වේ,Sports,Football
ඓතිහාසික ජයග්‍රහණය: U-23 කණ්ඩායම මිත්‍රශීලී තරඟයකදී වියට්නාමය පරාජය කරයි,Sports,Football
ගාලු FC කණ්ඩායම දිවයිනේ පළමු සූර්ය බලයෙන් ක්‍රියාත්මක වන ක්‍රීඩාංගනය දියත් කරයි,Sports,Football
ප්‍රවීණ නායක සුභාෂ් මධුෂාන් විශ්‍රාම යන බව නිවේදනය කරයි,Sports,Football
මහනුවර ජාතික පාපන්දු ඇකඩමිය රජය අනුමත කරයි,Sports,Football
බීච් පාපන්දු කණ්ඩායම ASEAN ආරාධිත තරඟාවලිය දිනා ගනී,Sports,Football
වාර්තා මාරු ගාස්තුව: කොළඹ ස්ටාර් මැලේසියානු ශූරයන් සමඟ එක්වෙයි,Sports,Football
ග්‍රාමීය දිස්ත්‍රික්ක 10 ක ස්ථාපනය කරන ලද කෘතිම තණතීරු පිටි,Sports,Football
ගෝලයින් තාක්ෂණ මංගල්‍යය FA කුසලාන අවසන් තරගය,Sports,Football
2026 SAFF ශූරතාවලිය සඳහා ශ්‍රී ලංකාව සත්කාරකත්වය දරයි,Sports,Football
කාන්තා ලීගය ප්‍රධාන බැංකු අනුග්‍රාහකයෙකු ලබා ගනී,Sports,Football
ලෝක කුසලාන සුදුසුකම් ලැබීමේ තරගයේදී එක්සත් අරාබි එමීර් රාජ්‍යයට එරෙහිව ඓතිහාසික දිනුම් ඇදීමක්,Sports,Football
පාපන්දු සම්මේලනය ප්‍රිමියර් ලීගය සඳහා VAR හඳුන්වා දෙයි,Sports,Football
හිටපු චෙල්සි බාලදක්ෂිකාව මීගමුවේදී දක්ෂතා කඳවුරක් දියත් කරයි,Sports,Football
ජාතික කණ්ඩායම් කට්ටලය සාම්ප්‍රදායික උඩරට මෝස්තර ඇතුළත් වේ,Sports,Football
වාරයේ දඬුවම් රැකීම් 5ක් සමඟ ගෝල රකින්නා වාර්තාවක් පිහිටුවයි,Sports,Football
"බෞද්ධ භික්ෂුව 100% පැමිණීම සඳහා ""වසරේ රසිකයා"" දිනා ගනී",Sports,Football
ගංවතුර නිසා තරඟ යාපනයට ගෙන යාමට බල කෙරෙයි,Sports,Football
"වාර්තාමය ""රතු කාඩ්පත් දරිද්‍රතාවය"" ක්‍රීඩා එමී දිනා ගනී",Sports,Football
ඓතිහාසික පළමුවැන්නා: පිරිමි අවසන් තරගය මෙහෙයවන කාන්තා විනිසුරුවරිය,Sports,Football
පෘතුගීසි පුහුණුකරු ජාතික කණ්ඩායමේ නායකත්වය ගනී,Sports,Football
යුරෝපීය රසිකයින් සඳහා පාපන්දු සංචාරක පැකේජ දියත් කෙරේ,Sports,Football
යූ ටියුබ් සමඟ නොමිලේ සජීවී විකාශන ගිවිසුමක් අත්සන් කර ඇත,Sports,Football
කප් අවසන් පූර්ව තරගයේදී ආරක්ෂකයා යාර 40 බයිසිකල් පහරක් ලබා ගනී,Sports,Football
බාර්සිලෝනා යෞවන ඇකඩමියේ සත්කාරකත්වය දැරීමට කොළඹ ක්‍රීඩාංගණය,Sports,Football
2026 ලෝක කුසලාන ජයග්‍රහණයෙන් පසු මෙසී විශ්‍රාම ගැනීම නිවේදනය කරයි,Sports,Football
ප්‍රිමියර් ලීගය අර්ධ ස්වයංක්‍රීය ඕෆ්සයිඩ් තාක්ෂණය අනුමත කරයි,Sports,Football
එම්බැපේ අත්සන් කිරීමත් සමඟ සවුදි ප්‍රෝ ලීගය මාරු කිරීමේ වාර්තාව බිඳ දමයි,Sports,Football
කාන්තා ලෝක කුසලානය ඕස්ට්‍රේලියාවේ පැමිණීමේ වාර්තා පිහිටුවයි,Sports,Football
UEFA කණ්ඩායම් 40 ක චැම්පියන්ස් ලීග් ආකෘතිය දියත් කරයි,Sports,Football
බ්‍රසීලය පිරිමි ජාතික කණ්ඩායම සඳහා කාන්තා ප්‍රධාන පුහුණුකරු බඳවා ගනී,Sports,Football
දේශගුණික ක්‍රියාකාරීන් තණතීරු ආක්‍රමණය සමඟ ඩර්බි කඩාකප්පල් කරයි,Sports,Football
මැන්චෙස්ටර් යුනයිටඩ් පවුම් බිලියන 7 කටාර් කොන්සෝර්ටියම් වෙත විකුණනු ලැබේ,Sports,Football
අප්‍රිකාව 2030 ලෝක කුසලානය ඓතිහාසික භ්‍රමණයකින් සත්කාරකත්වය දරනු ඇත,Sports,Football
ලන්දේසි එරිඩිවිසි හි පරීක්ෂාවට ලක් කරන ලද රොබෝ රේඛා ක්‍රීඩකයින්,Sports,Football
හාලන්ඩ් තනි වාර ලකුණු වාර්තාව බිඳ දමයි (ගෝල 57),Sports,Football
ඔලිම්පික් පාපන්දු තරඟාවලිය කණ්ඩායම් 18 දක්වා ව්‍යාප්ත වේ,Sports,Football
ආර්ජන්ටිනාවේ ක්‍රීඩා කරන ලද පළමු සියලුම සංක්‍රාන්ති ලිංගික තරගය,Sports,Football
VAR මතභේදය අඟහරු චැම්පියන්ස් ලීග් අවසන් තරගය,Sports,Football
FIFA ගෝලීය වශයෙන් වයස අවුරුදු 14 න් පහළ ක්‍රීඩකයින් සඳහා තරඟ කිරීම තහනම් කරයි,Sports,Football
