token,tag
සමුළුවට,I-EVENT
සහභාගීවීමෙන්,O
අනතුරුවයි,O
අග්‍රාමාත්‍ය,O
නරේන්ද්‍ර,B-PER
මෝදි,I-PER
මහතා,O
මෙරටට,B-LOC
පිළිගනු,O
ලැබුවේ,O
විදේශ,O
කටයුතු,O
අමාත්‍ය,O
විජිත,B-PER
හේරත්,I-PER
මහතා,O
සහ,O
සෞඛ්‍ය,O
හා,O
ජනමාධ්‍ය,O
අමාත්‍ය,O
වෛද්‍ය,O
නලින්ද,B-PER
ජයතිස්ස,I-PER
මහතා,O
ඇතුළු,O
පිරිසක්,O
විසිනි,O
මෝදි,B-PER
මහතා,O
පිළිගැනීමේ,B-EVENT
නිල,I-EVENT
උත්සවය,I-EVENT
හෙට(05),O
පෙරවරු,O
9.00,O
ට,O
කොළඹ,B-LOC
නිදහස්,I-LOC
චතුරශ්‍රයේදී,I-LOC
පැවැත්වීමට,O
නියමිතයි,O
අනතුරුව,O
ඉන්දීය,B-LOC
අගමැතිවරයා,O
සහ,O
ජනාධිපති,O
අනුර,B-PER
කුමාර,I-PER
දිසානායක,I-PER
මහතා,O
අතර,O
ද්වීපාර්ශ්වික,B-EVENT
සාකච්ඡා,I-EVENT
පැවැත්වීමට,O
නියමිතව,O
තිබේ,O
ජනාධිපති,B-ORG
කාර්යාලයේදී,I-ORG
පැවැත්වෙන,O
මෙම,O
ද්වීපාර්ශ්වික,B-EVENT
හමුව,I-EVENT
හා,O
සාකච්ඡාවලින්,B-EVENT
අනතුරුව,O
ද්වීපාර්ශ්වික,B-EVENT
එකඟතා,I-EVENT
කිහිපයකට,I-EVENT
අත්සන්,O
තැබීමට,O
නියමිතයි,O
ඇල්පිටිය,B-LOC
ඌරගස්මංහන්දිය,B-LOC
වෙලිගස්වේල්ල,B-LOC
ප්‍රදේශයේ,O
සිදුවූ,O
වෙඩි,B-EVENT
තැබීමකින්,I-EVENT
පුද්ගලයෙකුට,O
තුවාල,O
සිදුව,O
ඇතැයි,O
පොලිස්,B-ORG
මාධ්‍ය,I-ORG
කොට්ඨාසය,I-ORG
සඳහන්,O
කරයි,O
බන්ධනාගාර,B-ORG
මාධ්‍ය,I-ORG
ප්‍රකාශක,O
ගාමිණි,B-PER
බී,I-PER
දිසානායක,I-PER
මහතා,O
සඳහන්,O
කළේ,O
අද,O
අලුයම,O
එම,O
රැඳවියා,O
සිර,O
මැදිරිය,O
තුළ,O
තුවාල,O
ලබා,O
වැටී,O
සිටියදී,O
සොයාගත්,O
බවයි,O
අනතුරුව,O
ඔහු,O
බන්ධනාගාර,B-ORG
රෝහලට,I-ORG
ඇතුළත්,O
කිරීමෙන්,O
පසු,O
මියගොස්,O
තිබේ,O
46,O
හැවිරිදි,O
ඔහු,O
රක්ෂිත,O
බන්ධනාගාර,O
ගතකර,O
ඇත්තේ,O
හෙරොයින්,O
ළඟ,O
තබා,O
ගැනීමේ,O
සිද්ධියක්,B-EVENT
සම්බන්ධයෙන්,O
ය,O
සිද්ධිය,B-EVENT
සම්බන්ධයෙන්,O
සිරමැදිරියේ,O
සිටි,O
සෙසු,O
රැ﻿ඳවියන්ගෙන්,O
මේ,O
වන,O
විට,O
ප්‍රකාශ,O
සටහන්,O
කරගනිමින්,O
ඇතැයි,O
බන්ධනාගාර,B-ORG
මාධ්‍ය,I-ORG
ප්‍රකාශකවරයා,O
පැවසුවේය,O
සිංහල,B-EVENT
හා,I-EVENT
දෙමළ,I-EVENT
අලුත්,I-EVENT
අවරුද්ද,I-EVENT
වෙනුවෙන්,O
සහන,O
මිලට,O
ආහාර,O
පැකේජයක්,O
ලබා,O
දීමට,O
රජය,B-ORG
ගත්,O
තීරණය,O
තාවකාලිකව,O
අත්හිටුවන,O
ලෙස,O
මැතිවරණ,B-ORG
කොමිෂන්,I-ORG
සභාව,I-ORG
දැනුම්,O
දී,O
තිබේ,O
මැතිවරණ,B-ORG
කොමිසම,I-ORG
පැවසුවේ,O
පළාත්,B-EVENT
පාලන,I-EVENT
ඡන්ද,I-EVENT
විමසීම,I-EVENT
අවසන්,O
වෙන,O
තෙක්,O
එය,O
අත්හිටුවන,O
ලෙස,O
ජනාධිපති,O
ලේකම්වරයා,O
වෙත,O
සහ,O
වෙළඳ,B-ORG
,I-ORG
වාණිජ,I-ORG
ආහාර,I-ORG
සුරක්ෂිතතා,I-ORG
සහ,I-ORG
සමූපකාර,I-ORG
සජවර්ධන,I-ORG
අමාත්‍යංශ,I-ORG
ලේකම්වරයාට,O
දැනුම්,O
දුන්,O
බවයි,O
ඊට,O
කරුණු,O
දක්වමින්,O
පිළිතුරු,O
ලිපියක්,O
ද,O
ජනාධිපති,O
ලේකම්වරයා,O
විසින්,O
මැතිවරණ,B-ORG
කොමිසමට,I-ORG
එවා,O
තිබේ,O
කෙසේ,O
නමුත්,O
ඡන්ද,B-EVENT
විමසීම,I-EVENT
අවසන්,O
වන,O
තෙක්,O
ආහාර,O
පැකේජය,O
ලබා,O
දීම,O
අත්හිටුවන,O
ලෙස,O
යළි,O
දැනුවත්,O
කරන,O
බවද,O
මැතිවරණ,B-ORG
කොමිසම,I-ORG
සඳහන්,O
කළේ,O
ය,O
අයවැය,B-EVENT
යෝජනා,I-EVENT
අනුව,O
රුපියල්,O
5,000ක්,O
වටිනා,O
අත්‍යාවශ්‍ය,O
ආහාර,O
ද්‍රව්‍ය,O
ඇතුළත්,O
ආහාර,O
පැකේජය,O
රුපියල්,O
2,500ක,O
මිලකට,O
ලබා,O
දීමට,O
රජය,B-ORG
තීරණ,O
කර,O
තිබුණි,O
විදේශීය,O
රාජ්‍ය,O
නායකයෙකුට,O
පිරිනැමෙන,O
ඉහළම,O
සම්මානය,O
වන,O
ශ්‍රී,B-EVENT
ලංකා,I-EVENT
මිත්‍ර,I-EVENT
විභූෂණ,I-EVENT
ගෞරවාභීධානය,I-EVENT
ඉන්දීය,B-LOC
අගමැති,O
නරේන්ද්‍ර,B-PER
මෝදි,I-PER
වෙත,O
පිරි,O
නැමුවේ,O
ය,O
ඒ,O
ශ්‍රී,B-LOC
ලංකා,I-LOC
ජනතාව,O
වෙත,O
පළ,O
කළ,O
ශ්‍රේෂ්ඨ,O
මිත්‍රත්වය,O
හේතුවෙන්,O
ය,O
ජනාධිපති,O
අනුර,B-PER
කුමාර,I-PER
දිසානායක,I-PER
මහතා,O
විසින්,O
මෙය,O
පිරිනැමුවේ,O
ය,O
බූස්ස,B-ORG
අධි,I-ORG
ආරක්ෂිත,I-ORG
බන්ධනාගාරයේ,I-ORG
මිය,O
ගිය,O
රැඳවියාගේ,O
මළ,O
සිරුර,O
පිළිබද,O
පශ්චාත්,B-EVENT
මරණ,I-EVENT
පරීක්ෂණය,I-EVENT
අද,O
සිදු,O
කෙරෙයි,O
ඒ,O
ගාල්ල,B-ORG
කරාපිටිය,I-ORG
රෝහලේදී,I-ORG
යි,O
සිද්ධිය,B-EVENT
සම්බන්ධයෙන්,O
රත්ගම,B-ORG
පොලිසිය,I-ORG
ද,O
විමර්ශන,O
ආර්ම්භ,O
කර,O
තිබේ,O
බන්ධනාගාර,B-ORG
මාධ්‍ය,I-ORG
ප්‍රකාශක,O
ගාමිණි,B-PER
බී,I-PER
දිසානායක,I-PER
මහතා,O
සඳහන්,O
කළේ,O
ඊයේ,O
අළුයම,O
එම,O
රැඳවියා,O
සිර,O
මැදිරිය,O
තුළ,O
තුවාල,O
ලබා,O
වැටී,O
සිටියදී,O
සොයාගත්,O
බවයි,O
අනතුරුව,O
ඔහු,O
බන්ධනාගාර,B-ORG
රෝහලට,I-ORG
ඇතුළත්,O
කිරිමෙන්,O
පසු,O
මියගොස්,O
තිබේ,O
46,O
හැවිරිදි,O
ඔහු,O
රක්ෂිත,O
බන්ධනාගාරගත,O
කර,O
ඇත්තේ,O
හෙරොයින්,O
ළඟ,O
තබා,O
ගැනීමේ,O
සිද්ධියක්,B-EVENT
සම්බන්ධයෙන්,O
ය,O
සිද්ධිය,B-EVENT
සම්බන්ධයෙන්,O
සිරමැදිරියේ,O
සිටි,O
සෙසු,O
රැ﻿ඳවියන්ගෙන්,O
මේ,O
වන,O
විට,O
ප්‍රකාශ,O
සටහන්,O
කරගනිමින්,O
ඇතැයි,O
බන්ධනාගාර,B-ORG
මාධ්‍ය,I-ORG
ප්‍රකාශකවරයා,O
පැවසුවේ,O
ය,O
එක්සත්,B-LOC
ජනපද,I-LOC
නව,B-EVENT
තීරු,I-EVENT
බදු,I-EVENT
ක්‍රමය,I-EVENT
පිළිබඳව,O
ගතයුතු,O
ක්‍රියාමාර්ග,O
සොයා,O
බලා,O
රජයට,B-ORG
නිර්දේශ,O
ඉදිරිපත්,O
කිරීම,O
සඳහා,O
පත්,O
කළ,O
කමිටුව,O
සහ,O
ජනාධිපති,O
අනුර,B-PER
කුමාර,I-PER
දිසානායක,I-PER
මහතා,O
අතර,O
සාකච්ඡාවක්,B-EVENT
මේ,O
වන,O
විට,O
ජනාධිපති,B-ORG
ලේකම්,I-ORG
කාර්යාලයේදී,I-ORG
පැවැත්,O
වේ,O
මෙම,O
තීරු,O
බදු,O
පැනවීම,O
හමුවේ,O
රටක්,O
ලෙස,O
ක්‍රියා,O
කළ,O
යුතු,O
ආකාරය,O
සහ,O
ගත,O
යුතු,O
ඉදිරි,O
ක්‍රියාමාර්ග,O
පිළිබඳව,O
කමිටුව,O
විසින්,O
ඉදිරිපත්,O
කර,O
තිබෙන,O
යෝජනා,O
මෙහිදී,O
පුළුල්ව,O
සාකච්ඡාවට,B-EVENT
ලක්,O
කෙරේ,O
එමෙන්ම,O
මේ,O
හමුවේ,O
ලබාගත,O
හැකි,O
සහන,O
පිළිබඳ,O
ශ්‍රී,B-LOC
ලංකා,I-LOC
රජය,B-ORG
හැකි,O
ඉක්මණින්,O
එක්සත්,B-LOC
ජනපද,I-LOC
රජය,B-ORG
සමඟ,O
සාකච්ඡා,B-EVENT
පැවැත්වීමටද,O
නියමිතය,O
කමිටුව,O
නියෝජනය,O
කරන,O
ජනාධිපති,O
ජ්‍යෙෂ්ඨ,O
ආර්ථික,O
උපදේශක,O
දුමින්ද,B-PER
හුලංගමුව,I-PER
මුදල්,B-ORG
අමාත්‍යාංශයේ,I-ORG
ලේකම්,O
මහින්ද,B-PER
සිරිවර්ධන,I-PER
මහබැංකු,B-ORG
අධිපති,O
ආචාර්ය,O
නන්දලාල්,B-PER
වීරසිංහ,I-PER
වෙළෙඳ,B-ORG
අමාත්‍යාංශයේ,I-ORG
ලේකම්,O
ඒ.,B-PER
විමලනෙත්තිරාජා,I-PER
අපනයන,B-ORG
සංවර්ධන,I-ORG
මණ්ඩලයේ,I-ORG
සභාපති,O
මංගල,B-PER
විජේසිංහ,I-PER
විදේශ,B-ORG
කටයුතු,I-ORG
අමාත්‍යාංශයේ,I-ORG
ආර්ථික,O
කටයුතු,O
පිළිබඳ,O
අධ්‍යක්ෂ,O
ජනරාල්,O
දර්ශන,B-PER
පෙරේරා,I-PER
ශ්‍රී,B-ORG
ලංකා,I-ORG
වාණිජ,I-ORG
මණ්ඩලයේ,I-ORG
ප්‍රධාන,O
ආර්ථික,O
ප්‍රතිපත්ති,O
උපදේශක,O
ශිරාන්,B-PER
ප්‍රනාන්දු,I-PER
බ්‍රැන්ඩික්ස්,B-ORG
ආයතනයේ,I-ORG
සමූහ,O
ප්‍රධාන,O
විධායක,O
නිලධාරී,O
අශ්රොෆ්,B-PER
ඔමාර්,I-PER
මාස්,B-ORG
හෝල්ඩිංග්,I-ORG
සම,O
නිර්මාතෘ,O
ෂෙරාඩ්,B-PER
අමලීන්,I-PER
හෙලිස්,B-ORG
සමූහ,I-ORG
ව්‍යාපාරයේ,I-ORG
සභාපති,O
මොහාන්,B-PER
පණ්ඩිතගේ,I-PER
ආනන්ද,B-PER
කල්දේරා,I-PER
යන,O
මහත්ම,O
මහත්මීහු,O
මෙම,O
සාකච්ඡාවට,B-EVENT
එක්ව,O
සිටි,O
එමෙන්ම,O
මෙම,O
සාකච්ඡාව,B-EVENT
සඳහා,O
කම්කරු,O
අමාත්‍ය,O
සහ,O
ආර්ථික,O
සංවර්ධන,O
නියෝජ්‍ය,O
අමාත්‍ය,O
අනිල්,B-PER
ජයන්ත,I-PER
ප්‍රනාන්දු,I-PER
මුදල්,O
හා,O
ක්‍රමසම්පාදන,O
නියෝජ්‍ය,O
අමාත්‍ය,O
හර්ෂණ,B-PER
සූරියප්පෙරුම,I-PER
යන,O
මහත්වරුන්,O
ද,O
සහභාගි,O
වී,O
ඇත,O
ශ්‍රී,B-LOC
ලංකාවට,I-LOC
බටහිරින්,O
වූ,O
මුහුදේදී,O
අයිස්,O
සහ,O
හෙරොයින්,O
මත්ද්‍රව්‍ය,O
කිලෝග්‍රෑම්,O
700,O
ක්,O
ප්‍රවාහනය,O
කරමින්,O
තිබූ,O
යාත්‍රාවක්,O
නාවික,B-ORG
හමුදා,I-ORG
භාරයට,O
ගෙන,O
තිබේ,O
නාවික,B-ORG
හමුදාව,I-ORG
සඳහන්,O
කළේ,O
එහි,O
සිටි,O
පුද්ගලයින්,O
7,O
දෙනෙකු,O
අත්අඩංගුවට,O
ගත්,O
බවයි,O
ලද,O
තොරතුරකට,O
අනුව,O
කළ,O
මෙහෙයුමකදී,B-EVENT
මත්ද්‍රව්‍ය,O
තොගය,O
සොයාගෙන,O
තිබේ,O
දික්ඕවිට,B-LOC
ධීවර,I-LOC
වරායට,I-LOC
රැගෙන,O
ඒමෙන්,O
පසු,O
එහි,O
වටිනාකම,O
තක්සේරු,O
කිරීම,O
ආරම්භ,O
කර,O
ඇතැයි,O
නාවික,B-ORG
හමුදාව,I-ORG
සඳහන්,O
කළේ,O
ය,O
පසුගියදා,O
ඇතිවූ,O
භූමිකම්පාව,B-EVENT
හේතුවෙන්,O
ආපදාවට,O
පත්,O
මියන්මාරයේ,B-LOC
ජනතාව,O
වෙත,O
සහන,O
සැලසීමේ,O
අරමුණින්,O
බ්‍රිගේඩියර්,O
පුණ්‍යා,B-PER
කරුණාතිලක,I-PER
ප්‍රමුඛ,O
ත්‍රිවිධ,B-ORG
හමුදා,I-ORG
සාමාජිකයන්,O
26,O
දෙනෙකුගෙන්,O
සමන්විත,O
වෛද්‍ය,O
හා,O
විශේෂ,O
සහන,O
සේවා,O
කණ්ඩායමක්,O
අද,O
(අප්‍රේල්,O
05),O
දින,O
විශේෂ,O
ගුවන්,O
යානයකින්,O
මියන්මාරය,B-LOC
බලා,O
පිටත්විය,O
අතිගරු,O
ජනාධිපති,O
අනුර,B-PER
කුමාර,I-PER
දිසානායක,I-PER
මැතිතුමාගේ,O
උපදෙස්,O
පරිදි,O
ආරක්‍ෂක,O
ලේකම්,O
එයාර්,B-PER
වයිස්,I-PER
මාර්ෂල්,I-PER
සම්පත්,I-PER
තුයියකොන්තා,I-PER
(විශ්‍රාමික),O
ගේ,O
පූර්ණ,O
අධීක්‍ෂණය,O
යටතේ,O
මෙම,O
ආපදා,B-EVENT
සහන,I-EVENT
සේවා,I-EVENT
මෙහෙයුම්,I-EVENT
ක්‍රියාත්මක,O
කෙරේ,O
ඉතා,O
කෙටි,O
කාලයක්,O
තුල,O
ත්‍රිවිධ,O
හමුදාපතිවරුන්ගේ,O
මූලිකත්වයෙන්,O
මෙම,O
විශේෂ,B-EVENT
ආපදා,I-EVENT
සහන,I-EVENT
සේවා,I-EVENT
කණ්ඩායම්,I-EVENT
සූදානම්,O
කිරීමට,O
කටයුතු,O
කිරීම,O
විශේෂත්වයකි,O
ථේරවාදී,O
බුදු,O
දහම,O
නැවත,O
අප,O
රටේ,B-LOC
ස්ථාපිත,O
කිරීමට,O
දායකත්වය,O
ලබාදුන්,O
ලෝකයේ,O
ප්‍රධානතම,O
බෞද්ධ,O
රාජ්‍යයක්,O
වන,O
මියන්මාරයට,B-LOC
ආපදා,B-EVENT
සහන,I-EVENT
මානුෂීය,I-EVENT
සේවාවන්ට,I-EVENT
අමතරව,O
ත්‍රෛනිකායික,O
මහනාහිමිවරුන්,O
ප්‍රමුඛ,O
ගරුතර,O
මහා,O
සංඝරත්නයේ,O
මූලිකත්වයෙන්,O
දිවයින,B-LOC
පුරා,O
විසිර,O
සිටින,O
ශ්‍රී,B-LOC
ලාංකික,I-LOC
ජනතාව,O
විසින්,O
පරිත්‍යාග,O
කරනු,O
ලදුව,O
එක්‍,O
රැස්,O
කරනු,O
ලැබූ,O
වෛද්‍යාධාර,O
ඇතුළු,O
සහනාධාර,O
තොගයක්,O
ද,O
මෙම,O
කණ්ඩායම,O
සමග,O
මියන්මාර,B-ORG
රජය,I-ORG
වෙත,O
ලබාදීමට,O
කටයුතු,O
කරනු,O
ලැබීය,O
