title,category,sub category
රෙගේ සංගීතමය ලෙස අනුවර්තනය කරන ලද පුරාණ ග්රීක වීර කාව්යය ද ඔඩිසි,CultureAndEntertainment,MusicAndArts
 ස්ටීවන් කිංගේ ශෛලියෙන් වැඩියෙන්ම අලෙවි වන නවකතාව ලියයි,CultureAndEntertainment,MusicAndArts
එල්විස් ප්රෙස්ලි හොලෝග්රෑම් සිට ලාස් වේගාස් පදිංචිය දක්වා,CultureAndEntertainment,MusicAndArts
මොනා ලීසා දේශගුණික විරෝධතා ස්ටිකරය සමඟ විනාශ විය,CultureAndEntertainment,MusicAndArts
පෝල් මැකාර්ට්නි වැඩිදියුණු කළ ලෙනන් ගායනය සහිත අවසන් ඇල්බමය නිකුත් කරයි,CultureAndEntertainment,MusicAndArts
නිහඬ ඩිස්කෝ ප්රවණතාවය තරුණ උත්සවය සඳහා වතිකානුවට පහර දෙයි,CultureAndEntertainment,MusicAndArts
වීඩියෝ ක්රීඩා ශබ්ද පට සඳහා සුදුසුකම් ලබයි ග්රැමී සම්මාන,CultureAndEntertainment,MusicAndArts
කන්යේ වෙස්ට් ඩොන්ඩා අවම කලා බංකරය විවෘත කරයි,CultureAndEntertainment,MusicAndArts
ද ග්රේට් ගැට්ස්බි පොප් සංකල්ප ඇල්බමය ලෙස නැවත පරිකල්පනය කෙරේ,CultureAndEntertainment,MusicAndArts
ඇන්ටාක්ටික් අයිස් රාක්කයේ පින්තාරු කරන ලද ලොව විශාලතම බිතුසිතුවම,CultureAndEntertainment,MusicAndArts
කානගී ශාලාවේදී දුරකථන  ක් විසින් ඉදිරිපත් කරන ලද ටික්ටොක් සංධ්වනිය,CultureAndEntertainment,MusicAndArts
ජේආර්ආර් ටොල්කියන්ගේ නිම නොකළ සිල්මිලියන් අනුප්රාප්තිය ප්රකාශයට පත් කරන ලදී,CultureAndEntertainment,MusicAndArts
ඩුවා ලිපා අනාගත නොස්ටැල්ජියා කෞතුකාගාර ප්රදර්ශනය මෙහෙයවයි,CultureAndEntertainment,MusicAndArts
ජාත්යන්තර ලේඛක සංසදය විසින් තහනම් කරන ලද  කවි ස්ලෑම්,CultureAndEntertainment,MusicAndArts
සිස්ටයින් චැපල්  පරිශීලකයින්ට අතථ්ය සිවිලිම් පින්තාරු කිරීමට ඉඩ දෙයි,CultureAndEntertainment,MusicAndArts
ඩේවිඩ් බෝවීගේ නිකුත් නොකළ ඇල්බමය ටොයි අවසානයේ ප්රවාහයට පැමිණේ,CultureAndEntertainment,MusicAndArts
සාම්ප්රදායික බෙර වාද්ය වෘන්දය බෙර බාසා රාජකීය ඇල්බට් ශාලාවේදී ප්රසංගයක්,CultureAndEntertainment,MusicAndArts
කොළඹ ජාතික ගැලරිය නැවත සොයා ගත්  වන සියවසේ බෞද්ධ කලා ප්රදර්ශනයක්,CultureAndEntertainment,MusicAndArts
ගායක ඉරාජ් වීරරත්න විසින් සිංහලජෑස් විලයන ඇල්බමය නිකුත් කරයි,CultureAndEntertainment,MusicAndArts
ගාලු කොටුව ජෑස් උත්සවය නරඹන්නන්  ක් ආකර්ෂණය කරයි,CultureAndEntertainment,MusicAndArts
කලාකාරිනී අනෝලි පෙරේරාගේ ස්ථාපනය මතක නූල් ජාත්යන්තර ත්යාගය දිනා ගනී,CultureAndEntertainment,MusicAndArts
මහනුවර පෙරහැරේ අලි නවෝත්පාදන විශේෂාංග,CultureAndEntertainment,MusicAndArts
කවියා වන විවිමරි වැන්ඩර්පූර්ටන් පශ්චාත් යුධ සුව කිරීමේ සංග්රහය ප්රකාශයට පත් කරයි,CultureAndEntertainment,MusicAndArts
බයිලා සංගීත කණ්ඩායම ද ජිප්සීස් වසර  ක සංවත්සර සංචාරය සමරයි,CultureAndEntertainment,MusicAndArts
වීදි කලා ව්යාපෘතිය කොළඹ ස්ලේව් අයිලන්ඩ් බිත්ති පරිවර්තනය කරයි,CultureAndEntertainment,MusicAndArts
සාම්ප්රදායික උඩරට නර්තන ශිල්පීන් පැරිස් සංස්කෘතික සමුළුවේදී රඟ දක්වයි,CultureAndEntertainment,MusicAndArts
ඡායාරූප ශිල්පී ඩොමිනික් සැන්සෝනි දූපත් ඡායාරූප මාලාව ප්රදර්ශනය කරයි,CultureAndEntertainment,MusicAndArts
දෙමළගී පද රචනා සමඟින් පරවි ඉන්ඩි සංගීත කණ්ඩායම ප්රස්ථාරවල ඉහළින්ම සිටී,CultureAndEntertainment,MusicAndArts
ලී කැටයම් ප්රවීණයන් පුරාණ පන්සල් ශිල්පීය ක්රම පුනර්ජීවනය කරයි කුරුණෑගල,CultureAndEntertainment,MusicAndArts
සාහිත්ය උළෙල හිරු කතා ග්රාමීය කතන්දරකරුවන් ආකර්ෂණය කරයි,CultureAndEntertainment,MusicAndArts
රචක දිනේෂ් සුබසිංහ හොලිවුඩ් සජීවිකරණ චිත්රපටයට සංගීත නිර්මාණය කරයි,CultureAndEntertainment,MusicAndArts
යාපනය පුස්තකාලය දෙමළ අත්පිටපත් ප්රතිසංස්කරණ අංශය සමඟ නැවත විවෘත වේ,CultureAndEntertainment,MusicAndArts
මැටි ලංකා මැටි භාණ්ඩ සාමූහිකය යුනෙස්කෝ ශිල්ප සම්මානය දිනා ගනී,CultureAndEntertainment,MusicAndArts
ගායිකා යොහානි ද සිල්වා ඒආර් රහ්මාන් සමඟ සහයෝගයෙන් කටයුතු කරයි,CultureAndEntertainment,MusicAndArts
නෘත්ය සමකාලීන නර්තන කණ්ඩායම යුරෝපයේ සංචාරය කරයි,CultureAndEntertainment,MusicAndArts
බෞද්ධ වැලි මණ්ඩල ප්රදර්ශනය කෝට්ටේ දී ජනකායක් ආකර්ෂණය කරයි,CultureAndEntertainment,MusicAndArts
ද කයිට් රනර්ස් ලෙගසි නවකතාව ග්රේෂන් ත්යාගය දිනා ගනී,CultureAndEntertainment,MusicAndArts
සාම්ප්රදායික වෙස් මුහුණු කෞතුකාගාරය අම්බලන්ගොඩ දී විවෘත වේ,CultureAndEntertainment,MusicAndArts
හිප්හොප් කලාකාරිනී අශාන්ති ස්ත්රීවාදී ගීය නිදහසේ නිකුත් කරයි,CultureAndEntertainment,MusicAndArts
මිලාන් විලාසිතා සතියේදී බතික් නිර්මාණකරු ලලිතා බණ්ඩාර ප්රදර්ශනය කරයි,CultureAndEntertainment,MusicAndArts
විරිඳු ගීත අතුරුදහන් වන ජන සංගීත ව්යාපෘති ලේඛනාගාරය,CultureAndEntertainment,MusicAndArts
මූර්ති ශිල්පිනී ලකී සේනානායක හම්බන්තොට වෙරළබඩ ස්ථාපනය නිර්මාණය කරයි,CultureAndEntertainment,MusicAndArts
ලෝහ සංගීත කණ්ඩායම ස්ටිග්මාටා සිරස්තල ඩුබායි සංගීත උළෙල,CultureAndEntertainment,MusicAndArts
සූපශාස්ත්ර කලාකරුවා ආහාරයට ගත හැකි උඩරට ආභරණ නිර්මාණය කරයි ප්රදර්ශනය,CultureAndEntertainment,MusicAndArts
   ළමා පොත ජාත්යන්තර සම්මානය දිනා ගනී,CultureAndEntertainment,MusicAndArts
වයලීන වාදක ඩිලාන් අඟුණවිල බර්ලින් ෆිල්හාර්මනික් සමඟ රඟ දක්වයි,CultureAndEntertainment,MusicAndArts
අනුරාධපුර ආලෝක සංදර්ශනය පුරාණ රජවරුන් නටබුන් වෙත ප්රක්ෂේපණය කරයි,CultureAndEntertainment,MusicAndArts
කොළඹ  ග්රැෆික් නවකතාව දේශගුණික ප්රබන්ධ ගවේෂණය කරයි,CultureAndEntertainment,MusicAndArts
